date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:02:54	0/-1	---M--	302	error ('')			https://www.abadhotels.com/m/None	F:/ABAD/ABAD/www.abadhotels.com/m/None.488.delayed	(from https://www.abadhotels.com/m/covid-protocols.html)
16:02:55	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:41%20GMT	https://www.abadhotels.com/kerala-houseboats	F:/ABAD/ABAD/www.abadhotels.com/kerala-houseboats	(from https://www.abadhotels.com/kerala-houseboats/rooms.html)
16:02:55	0/-1	---M--	302	error ('')			https://www.abadhotels.com/kerala-houseboats/None	F:/ABAD/ABAD/www.abadhotels.com/kerala-houseboats/None.48a.delayed	(from https://www.abadhotels.com/kerala-houseboats/rooms.html)
16:02:55	0/-1	---M--	302	error ('')			https://www.abadhotels.com/kerala-houseboats/None	F:/ABAD/ABAD/www.abadhotels.com/kerala-houseboats/None.48b.delayed	(from https://www.abadhotels.com/kerala-houseboats/rooms.html)
16:02:55	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:41%20GMT	https://www.abadhotels.com/kerala-houseboats	F:/ABAD/ABAD/www.abadhotels.com/kerala-houseboats	(from https://www.abadhotels.com/kerala-houseboats/facilities/facilities.html)
16:02:56	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:42%20GMT	https://www.abadhotels.com/kerala-houseboats	F:/ABAD/ABAD/www.abadhotels.com/kerala-houseboats.48e.delayed	(from https://www.abadhotels.com/kerala-houseboats/places-of-interest.html)
16:02:56	0/-1	---M--	301	error ('')			https://www.abadhotels.com/kerala-houseboats	F:/ABAD/ABAD/www.abadhotels.com/kerala-houseboats.48f.delayed	(from https://www.abadhotels.com/kerala-houseboats/gallery.html)
16:02:56	0/-1	---M--	301	error ('')			https://www.abadhotels.com/kerala-houseboats	F:/ABAD/ABAD/www.abadhotels.com/kerala-houseboats.490.delayed	(from https://www.abadhotels.com/kerala-houseboats/rooms/abad-premium-houseboat.html)
16:02:56	0/-1	---M--	301	error ('')			https://www.abadhotels.com/kerala-houseboats	F:/ABAD/ABAD/www.abadhotels.com/kerala-houseboats.491.delayed	(from https://www.abadhotels.com/kerala-houseboats/rooms/abad-2-bedroom-premium-houseboat.html)
16:02:57	66839/66839	---M-Z	200	added ('OK')	text/html	etag:%2210517-5cb7c850a9600-gzip%22	https://www.abadhotels.com/kerala-houseboats/contact-us/contact-us.html	F:/ABAD/ABAD/www.abadhotels.com/kerala-houseboats/contact-us/contact-us.html	(from https://www.abadhotels.com/kerala-houseboats/)
16:02:57	352/352	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:43%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow.492.delayed	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/rooms.html)
16:02:57	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:43%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/rooms.html)
16:02:57	0/-1	---M--	301	error ('')			https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow.494.delayed	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/food-mill-restaurant.html)
16:02:58	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:43%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/food-mill-restaurant.html)
16:02:58	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:44%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/food-mill-restaurant.html)
16:02:58	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:44%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/food-mill-restaurant.html)
16:02:58	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:44%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/dining/food-mill-restaurant.html)
16:02:58	0/-1	---M--	301	error ('')			https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow.499.delayed	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/facilities/facilities.html)
16:02:58	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:44%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/facilities/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/facilities/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/facilities/facilities.html)
16:02:59	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:45%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/facilities/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/facilities/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/facilities/facilities.html)
16:02:59	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:45%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/facilities/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/facilities/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/facilities/facilities.html)
16:02:59	0/-1	---M--	301	error ('')			https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow.49d.delayed	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/contact-us.html)
16:02:59	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:45%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/contact-us.html)
16:02:59	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:45%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/contact-us.html)
16:03:00	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:46%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/location.html	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/location.html	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/contact-us.html)
16:03:00	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:46%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/contact-us.html)
16:03:00	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:46%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/contact-us.html)
16:03:00	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:46%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/contact-us/contact-us.html)
16:03:00	0/-1	---M--	301	error ('')			https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow.4a4.delayed	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/gallery.html)
16:03:00	0/-1	---M--	301	error ('')			https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow.4a5.delayed	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/places-of-interest.html)
16:03:00	0/-1	---M--	301	error ('')			https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow.4a6.delayed	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/experiences/experiences.html)
16:03:01	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:47%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/experiences/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/experiences/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/experiences/experiences.html)
16:03:01	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:47%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/experiences/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/experiences/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/experiences/experiences.html)
16:03:01	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:47%20GMT	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/experiences/None	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/experiences/None	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/experiences/experiences.html)
16:03:01	0/-1	---M--	301	error ('')			https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow.4aa.delayed	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/rooms/heritage-classic.html)
16:03:01	0/-1	---M--	301	error ('')			https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow.4ab.delayed	(from https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/rooms/heritage-boutique.html)
16:03:01	332/332	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:47%20GMT	https://www.abadhotels.com/pepperroute	F:/ABAD/ABAD/www.abadhotels.com/pepperroute	(from https://www.abadhotels.com/pepperroute/rooms/deluxe-room.html)
16:03:02	332/332	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:48%20GMT	https://www.abadhotels.com/pepperroute	F:/ABAD/ABAD/www.abadhotels.com/pepperroute	(from https://www.abadhotels.com/pepperroute/facilities/facilities.html)
16:03:02	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:48%20GMT	https://www.abadhotels.com/pepperroute/facilities/None	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/facilities/None	(from https://www.abadhotels.com/pepperroute/facilities/facilities.html)
16:03:02	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:48%20GMT	https://www.abadhotels.com/pepperroute/facilities/None	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/facilities/None	(from https://www.abadhotels.com/pepperroute/facilities/facilities.html)
16:03:02	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:48%20GMT	https://www.abadhotels.com/pepperroute/facilities/None	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/facilities/None	(from https://www.abadhotels.com/pepperroute/facilities/facilities.html)
16:03:02	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:48%20GMT	https://www.abadhotels.com/pepperroute/facilities/None	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/facilities/None	(from https://www.abadhotels.com/pepperroute/facilities/facilities.html)
16:03:03	332/332	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:49%20GMT	https://www.abadhotels.com/pepperroute	F:/ABAD/ABAD/www.abadhotels.com/pepperroute	(from https://www.abadhotels.com/pepperroute/places-of-interest.html)
16:03:03	332/332	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:49%20GMT	https://www.abadhotels.com/pepperroute	F:/ABAD/ABAD/www.abadhotels.com/pepperroute	(from https://www.abadhotels.com/pepperroute/gallery.html)
16:03:03	332/332	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:49%20GMT	https://www.abadhotels.com/pepperroute	F:/ABAD/ABAD/www.abadhotels.com/pepperroute	(from https://www.abadhotels.com/pepperroute/contact-us/contact-us.html)
16:03:03	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:49%20GMT	https://www.abadhotels.com/pepperroute/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/contact-us/None	(from https://www.abadhotels.com/pepperroute/contact-us/contact-us.html)
16:03:04	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:50%20GMT	https://www.abadhotels.com/pepperroute/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/contact-us/None	(from https://www.abadhotels.com/pepperroute/contact-us/contact-us.html)
16:03:04	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:50%20GMT	https://www.abadhotels.com/pepperroute/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/contact-us/None	(from https://www.abadhotels.com/pepperroute/contact-us/contact-us.html)
16:03:04	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:50%20GMT	https://www.abadhotels.com/pepperroute/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/contact-us/None	(from https://www.abadhotels.com/pepperroute/contact-us/contact-us.html)
16:03:04	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:50%20GMT	https://www.abadhotels.com/pepperroute/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/contact-us/None	(from https://www.abadhotels.com/pepperroute/contact-us/contact-us.html)
16:03:05	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:51%20GMT	https://www.abadhotels.com/pepperroute/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/contact-us/None	(from https://www.abadhotels.com/pepperroute/contact-us/contact-us.html)
16:03:05	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:51%20GMT	https://www.abadhotels.com/abadmetro	F:/ABAD/ABAD/www.abadhotels.com/abadmetro	(from https://www.abadhotels.com/abadmetro/rooms.html)
16:03:05	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:51%20GMT	https://www.abadhotels.com/abadmetro/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/None	(from https://www.abadhotels.com/abadmetro/rooms.html)
16:03:05	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:51%20GMT	https://www.abadhotels.com/abadmetro	F:/ABAD/ABAD/www.abadhotels.com/abadmetro	(from https://www.abadhotels.com/abadmetro/meetings-events/summit-banquet-hall.html)
16:03:06	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:52%20GMT	https://www.abadhotels.com/abadmetro/meetings-events/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/meetings-events/None	(from https://www.abadhotels.com/abadmetro/meetings-events/summit-banquet-hall.html)
16:03:06	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:52%20GMT	https://www.abadhotels.com/abadmetro/meetings-events/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/meetings-events/None	(from https://www.abadhotels.com/abadmetro/meetings-events/summit-banquet-hall.html)
16:03:06	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:52%20GMT	https://www.abadhotels.com/abadmetro/meetings-events/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/meetings-events/None	(from https://www.abadhotels.com/abadmetro/meetings-events/summit-banquet-hall.html)
16:03:06	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:52%20GMT	https://www.abadhotels.com/abadmetro/meetings-events/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/meetings-events/None	(from https://www.abadhotels.com/abadmetro/meetings-events/summit-banquet-hall.html)
16:03:06	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:52%20GMT	https://www.abadhotels.com/abadmetro/meetings-events/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/meetings-events/None	(from https://www.abadhotels.com/abadmetro/meetings-events/summit-banquet-hall.html)
16:03:07	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:53%20GMT	https://www.abadhotels.com/abadmetro	F:/ABAD/ABAD/www.abadhotels.com/abadmetro	(from https://www.abadhotels.com/abadmetro/facilities/facilities.html)
16:03:07	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:53%20GMT	https://www.abadhotels.com/abadmetro/facilities/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/facilities/None	(from https://www.abadhotels.com/abadmetro/facilities/facilities.html)
16:03:07	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:53%20GMT	https://www.abadhotels.com/abadmetro/facilities/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/facilities/None	(from https://www.abadhotels.com/abadmetro/facilities/facilities.html)
16:03:07	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:53%20GMT	https://www.abadhotels.com/abadmetro/facilities/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/facilities/None	(from https://www.abadhotels.com/abadmetro/facilities/facilities.html)
16:03:08	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:54%20GMT	https://www.abadhotels.com/abadmetro	F:/ABAD/ABAD/www.abadhotels.com/abadmetro	(from https://www.abadhotels.com/abadmetro/gallery.html)
16:03:08	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:54%20GMT	https://www.abadhotels.com/abadmetro	F:/ABAD/ABAD/www.abadhotels.com/abadmetro	(from https://www.abadhotels.com/abadmetro/places-of-interest.html)
16:03:08	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:54%20GMT	https://www.abadhotels.com/abadmetro	F:/ABAD/ABAD/www.abadhotels.com/abadmetro	(from https://www.abadhotels.com/abadmetro/contact-us/contact-us.html)
16:03:08	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:54%20GMT	https://www.abadhotels.com/abadmetro/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/contact-us/None	(from https://www.abadhotels.com/abadmetro/contact-us/contact-us.html)
16:03:09	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:55%20GMT	https://www.abadhotels.com/abadmetro/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/contact-us/None	(from https://www.abadhotels.com/abadmetro/contact-us/contact-us.html)
16:03:09	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:55%20GMT	https://www.abadhotels.com/abadmetro/location.html	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/location.html	(from https://www.abadhotels.com/abadmetro/contact-us/contact-us.html)
16:03:09	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:55%20GMT	https://www.abadhotels.com/abadmetro/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/contact-us/None	(from https://www.abadhotels.com/abadmetro/contact-us/contact-us.html)
16:03:09	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:55%20GMT	https://www.abadhotels.com/abadmetro/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/contact-us/None	(from https://www.abadhotels.com/abadmetro/contact-us/contact-us.html)
16:03:10	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:55%20GMT	https://www.abadhotels.com/abadmetro/contact-us/None	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/contact-us/None	(from https://www.abadhotels.com/abadmetro/contact-us/contact-us.html)
16:03:10	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:56%20GMT	https://www.abadhotels.com/abadmetro	F:/ABAD/ABAD/www.abadhotels.com/abadmetro	(from https://www.abadhotels.com/abadmetro/rooms/standard-rooms.html)
16:03:10	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:56%20GMT	https://www.abadhotels.com/abadmetro	F:/ABAD/ABAD/www.abadhotels.com/abadmetro	(from https://www.abadhotels.com/abadmetro/rooms/deluxe-room.html)
16:03:10	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:56%20GMT	https://www.abadhotels.com/abadmetro	F:/ABAD/ABAD/www.abadhotels.com/abadmetro	(from https://www.abadhotels.com/abadmetro/rooms/suites.html)
16:03:11	343/343	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:56%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/rooms.html)
16:03:11	343/343	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:57%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/dining/cafe-royale.html)
16:03:11	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:57%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi/dining/None	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi/dining/None	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/dining/cafe-royale.html)
16:03:11	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:57%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi/dining/None	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi/dining/None	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/dining/cafe-royale.html)
16:03:11	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:57%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi/dining/None	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi/dining/None	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/dining/cafe-royale.html)
16:03:12	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:58%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi/dining/None	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi/dining/None	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/dining/cafe-royale.html)
16:03:12	343/343	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:58%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/meetings-events.html)
16:03:12	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:58%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi/None	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi/None	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/meetings-events.html)
16:03:12	343/343	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2012:02:58%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/spa/revival-ayurveda-centre.html)
16:03:13	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:59%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi/spa/None	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi/spa/None	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/spa/revival-ayurveda-centre.html)
16:03:13	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:59%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi/spa/None	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi/spa/None	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/spa/revival-ayurveda-centre.html)
16:03:13	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:02:59%20GMT	https://www.abadhotels.com/hotel-in-mg-road-kochi/spa/None	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi/spa/None	(from https://www.abadhotels.com/hotel-in-mg-road-kochi/spa/revival-ayurveda-centre.html)
